Q02	Q0	199949	0	0.9387550950050354	VSM
Q02	Q0	207043	0	0.9667311310768127	VSM
Q02	Q0	198412	0	0.5170828104019165	VSM
Q02	Q0	198867	0	0.973604679107666	VSM
Q02	Q0	208765	0	0.8704787492752075	VSM
Q02	Q0	199192	0	0.8291547298431396	VSM
Q02	Q0	193715	0	0.8517657518386841	VSM
Q02	Q0	197161	0	0.8365961313247681	VSM
Q02	Q0	210539	0	0.9810426831245422	VSM
Q02	Q0	203297	0	0.9812469482421875	VSM
Q02	Q0	196392	0	0.9828696250915527	VSM
Q02	Q0	208746	0	0.9841364026069641	VSM
Q02	Q0	198403	0	0.823788046836853	VSM
Q02	Q0	214860	0	0.9662931561470032	VSM
Q02	Q0	214496	0	0.9889774322509766	VSM
Q02	Q0	194992	0	0.9730295538902283	VSM
Q02	Q0	198446	0	0.9908371567726135	VSM
Q02	Q0	213654	0	0.18669316172599792	VSM
Q02	Q0	214254	0	0.7735182046890259	VSM
Q03	Q0	205521	0	0.8314656019210815	VSM
Q03	Q0	206399	0	0.6702948808670044	VSM
Q03	Q0	198798	0	0.9431172013282776	VSM
Q03	Q0	200476	0	0.9572151303291321	VSM
Q03	Q0	193197	0	0.9492772817611694	VSM
Q03	Q0	213379	0	0.95550537109375	VSM
Q03	Q0	199828	0	0.9518938660621643	VSM
Q03	Q0	209002	0	0.9761098027229309	VSM
Q03	Q0	193192	0	0.9578491449356079	VSM
Q03	Q0	193194	0	0.9559029936790466	VSM
Q03	Q0	208316	0	0.954468309879303	VSM
Q03	Q0	207219	0	0.8927106261253357	VSM
Q03	Q0	198648	0	0.9029808044433594	VSM
Q03	Q0	205554	0	0.9370552897453308	VSM
Q03	Q0	193823	0	0.9465938210487366	VSM
Q03	Q0	201581	0	0.9607052803039551	VSM
Q03	Q0	215403	0	0.9277101755142212	VSM
Q03	Q0	193378	0	0.9797406792640686	VSM
Q03	Q0	205444	0	0.9737964272499084	VSM
Q03	Q0	207233	0	0.9339949488639832	VSM
Q03	Q0	202683	0	0.9189718961715698	VSM
Q03	Q0	197883	0	0.9382243156433105	VSM
Q03	Q0	202645	0	0.9304104447364807	VSM
Q03	Q0	194323	0	0.8641833066940308	VSM
Q03	Q0	212491	0	0.9852933883666992	VSM
Q03	Q0	194962	0	0.9359118342399597	VSM
Q03	Q0	198113	0	0.864433228969574	VSM
Q03	Q0	210369	0	0.9311437606811523	VSM
Q03	Q0	198659	0	0.8454521894454956	VSM
Q03	Q0	204342	0	0.9100815057754517	VSM
Q03	Q0	211352	0	0.934320867061615	VSM
Q03	Q0	194116	0	0.8574393391609192	VSM
Q03	Q0	200841	0	0.8076133728027344	VSM
Q03	Q0	211612	0	0.8617551922798157	VSM
Q03	Q0	197936	0	0.8758049607276917	VSM
Q03	Q0	193830	0	0.9105914235115051	VSM
Q03	Q0	205933	0	0.7868819832801819	VSM
Q03	Q0	210428	0	0.578847348690033	VSM
Q03	Q0	206157	0	0.8872690200805664	VSM
Q03	Q0	198826	0	0.8655234575271606	VSM
Q03	Q0	205515	0	0.8572035431861877	VSM
Q03	Q0	213066	0	0.7960861325263977	VSM
Q03	Q0	194942	0	0.8261581063270569	VSM
Q03	Q0	194246	0	0.783593475818634	VSM
Q03	Q0	213086	0	0.7961463332176208	VSM
Q03	Q0	205694	0	0.8092741966247559	VSM
Q03	Q0	206232	0	0.7722625732421875	VSM
Q03	Q0	205486	0	0.812774121761322	VSM
Q03	Q0	197370	0	0.3538259267807007	VSM
Q03	Q0	211346	0	0.7928380966186523	VSM
Q04	Q0	214253	0	0.7958447337150574	VSM
Q04	Q0	194226	0	0.9368196129798889	VSM
Q04	Q0	199835	0	0.9892407059669495	VSM
Q04	Q0	213551	0	0.994795024394989	VSM
Q04	Q0	211706	0	0.8385122418403625	VSM
Q04	Q0	198268	0	0.8565512895584106	VSM
Q04	Q0	209468	0	0.7842459082603455	VSM
Q04	Q0	200298	0	0.9341887831687927	VSM
Q04	Q0	215081	0	0.8668112754821777	VSM
Q04	Q0	206179	0	0.7322884798049927	VSM
Q04	Q0	207793	0	0.834945797920227	VSM
Q04	Q0	203290	0	0.8744067549705505	VSM
Q04	Q0	196704	0	0.7890241742134094	VSM
Q04	Q0	206360	0	0.6358300447463989	VSM
Q04	Q0	194228	0	0.9810765981674194	VSM
Q04	Q0	200475	0	0.608109712600708	VSM
Q04	Q0	199017	0	0.32684361934661865	VSM
Q04	Q0	193380	0	0.990253210067749	VSM
Q04	Q0	208283	0	0.965613842010498	VSM
Q04	Q0	194163	0	0.9957038164138794	VSM
Q04	Q0	194509	0	0.9966802000999451	VSM
Q04	Q0	213164	0	0.9363447427749634	VSM
Q04	Q0	198780	0	0.997971773147583	VSM
Q04	Q0	206830	0	0.7076539397239685	VSM
Q04	Q0	211210	0	0.514050304889679	VSM
Q04	Q0	206401	0	0.4802723228931427	VSM
Q04	Q0	200253	0	0.504393994808197	VSM
Q04	Q0	205932	0	0.41705140471458435	VSM
Q04	Q0	213122	0	0.1494143307209015	VSM
Q04	Q0	204591	0	0.568626344203949	VSM
Q04	Q0	213125	0	0.4103096127510071	VSM
Q04	Q0	206516	0	0.9342179894447327	VSM
Q04	Q0	213170	0	0.034871626645326614	VSM
Q04	Q0	197167	0	0.8801328539848328	VSM
Q04	Q0	199949	0	0.9381418228149414	VSM
Q04	Q0	207043	0	0.9660648703575134	VSM
Q04	Q0	198412	0	0.5192548036575317	VSM
Q04	Q0	207808	0	0.9774157404899597	VSM
Q04	Q0	201241	0	0.9738430976867676	VSM
Q04	Q0	198867	0	0.9719264507293701	VSM
Q04	Q0	208765	0	0.8658748865127563	VSM
Q04	Q0	199192	0	0.828236997127533	VSM
Q04	Q0	193715	0	0.8496279716491699	VSM
Q04	Q0	197161	0	0.8362037539482117	VSM
Q04	Q0	194191	0	0.9861555099487305	VSM
Q04	Q0	197357	0	0.9829015731811523	VSM
Q04	Q0	194217	0	0.9902832508087158	VSM
Q04	Q0	210539	0	0.9795690178871155	VSM
Q04	Q0	203297	0	0.9807947874069214	VSM
Q04	Q0	196392	0	0.9817019701004028	VSM
Q05	Q0	207088	0	0.7202155590057373	VSM
Q05	Q0	211105	0	0.8717080950737	VSM
Q05	Q0	200391	0	0.9272799491882324	VSM
Q05	Q0	206513	0	0.9943786859512329	VSM
Q05	Q0	207995	0	0.7632182240486145	VSM
Q05	Q0	213333	0	0.7513114809989929	VSM
Q05	Q0	203402	0	0.8207773566246033	VSM
Q05	Q0	212980	0	0.7098873257637024	VSM
Q05	Q0	208145	0	0.7881718873977661	VSM
Q05	Q0	205576	0	0.9993041753768921	VSM
Q05	Q0	214640	0	0.9990309476852417	VSM
Q05	Q0	199188	0	0.9238349795341492	VSM
Q05	Q0	212450	0	0.6473833918571472	VSM
Q05	Q0	211268	0	0.9413665533065796	VSM
Q05	Q0	213728	0	0.545978844165802	VSM
Q05	Q0	206789	0	0.946842610836029	VSM
Q05	Q0	201728	0	0.9140531420707703	VSM
Q05	Q0	212377	0	0.7141448259353638	VSM
Q05	Q0	211431	0	0.7512140274047852	VSM
Q05	Q0	198266	0	0.7547774910926819	VSM
Q05	Q0	206753	0	0.9531401991844177	VSM
Q05	Q0	200680	0	0.964465856552124	VSM
Q05	Q0	206081	0	0.8280535340309143	VSM
Q05	Q0	196391	0	0.7496756315231323	VSM
Q05	Q0	205793	0	0.4934387505054474	VSM
Q05	Q0	213284	0	0.777519941329956	VSM
Q05	Q0	215052	0	0.8708511590957642	VSM
Q05	Q0	193362	0	0.6759812831878662	VSM
Q05	Q0	212820	0	0.9759992957115173	VSM
Q05	Q0	211630	0	0.7816184163093567	VSM
Q05	Q0	213095	0	0.5824778079986572	VSM
Q05	Q0	213868	0	0.6488729119300842	VSM
Q05	Q0	205109	0	0.9853659868240356	VSM
Q05	Q0	212860	0	0.9619221687316895	VSM
Q05	Q0	213263	0	0.9101497530937195	VSM
Q05	Q0	194755	0	0.984684407711029	VSM
Q05	Q0	207022	0	0.9799290299415588	VSM
Q05	Q0	211726	0	0.9261003732681274	VSM
Q05	Q0	200679	0	0.9829830527305603	VSM
Q05	Q0	205762	0	0.9980327486991882	VSM
Q05	Q0	205446	0	0.5309222936630249	VSM
Q05	Q0	210499	0	0.9985572695732117	VSM
Q05	Q0	212490	0	0.9939150810241699	VSM
Q05	Q0	215870	0	0.5623737573623657	VSM
Q05	Q0	206527	0	-0.2893352806568146	VSM
Q05	Q0	212828	0	0.5021071434020996	VSM
Q05	Q0	213712	0	0.5853065252304077	VSM
Q05	Q0	203393	0	-0.2623806297779083	VSM
Q05	Q0	196414	0	0.4379226267337799	VSM
Q05	Q0	212154	0	0.5221724510192871	VSM
Q06	Q0	193766	0	0.049547262489795685	VSM
Q06	Q0	194338	0	0.20272128283977509	VSM
Q06	Q0	214541	0	0.12284958362579346	VSM
Q06	Q0	200074	0	0.08923918008804321	VSM
Q06	Q0	194638	0	-0.04862593859434128	VSM
Q06	Q0	193415	0	0.025418076664209366	VSM
Q06	Q0	213587	0	0.08097788691520691	VSM
Q06	Q0	194916	0	0.12956184148788452	VSM
Q06	Q0	210086	0	0.09023011475801468	VSM
Q06	Q0	211954	0	0.048400383442640305	VSM
Q06	Q0	199607	0	0.07629942893981934	VSM
Q06	Q0	208085	0	-0.06849497556686401	VSM
Q06	Q0	214751	0	-0.032944224774837494	VSM
Q06	Q0	210492	0	-0.04210758954286575	VSM
Q06	Q0	199588	0	0.045435596257448196	VSM
Q06	Q0	205680	0	-0.08289365470409393	VSM
Q06	Q0	193351	0	-0.038504090160131454	VSM
Q06	Q0	207971	0	0.07776325941085815	VSM
Q06	Q0	209447	0	0.04933051019906998	VSM
Q06	Q0	205696	0	0.14581647515296936	VSM
Q06	Q0	214185	0	-0.009669417515397072	VSM
Q06	Q0	211587	0	-0.07853639870882034	VSM
Q06	Q0	201480	0	0.05630675330758095	VSM
Q06	Q0	203466	0	0.02900271862745285	VSM
Q06	Q0	197005	0	-0.12585918605327606	VSM
Q06	Q0	213195	0	-0.038804393261671066	VSM
Q06	Q0	199576	0	0.14605291187763214	VSM
Q06	Q0	200109	0	-0.21195323765277863	VSM
Q06	Q0	211325	0	-0.19767290353775024	VSM
Q06	Q0	198840	0	0.0992300882935524	VSM
Q06	Q0	204308	0	0.06724707782268524	VSM
Q06	Q0	197498	0	-0.10268612951040268	VSM
Q06	Q0	211663	0	-0.22847767174243927	VSM
Q06	Q0	200061	0	-0.16257739067077637	VSM
Q06	Q0	211539	0	-0.21193909645080566	VSM
Q06	Q0	198194	0	-0.23398660123348236	VSM
Q06	Q0	214860	0	-0.23687030375003815	VSM
Q06	Q0	210289	0	-0.20465560257434845	VSM
Q06	Q0	211953	0	-0.2519257664680481	VSM
Q06	Q0	215790	0	-0.2297264188528061	VSM
Q06	Q0	193895	0	-0.23190855979919434	VSM
Q06	Q0	204184	0	0.01764826476573944	VSM
Q06	Q0	210228	0	-0.24966929852962494	VSM
Q06	Q0	196683	0	-0.2428891807794571	VSM
Q06	Q0	198797	0	0.06263603270053864	VSM
Q06	Q0	206473	0	0.007636538706719875	VSM
Q06	Q0	194389	0	-0.13080435991287231	VSM
Q06	Q0	213153	0	-0.2502487301826477	VSM
Q06	Q0	208878	0	0.05179416015744209	VSM
Q06	Q0	208375	0	-0.0586426816880703	VSM
